content_description,author_profile,name,ISBN,score,price,link,press,page,date,author 
"小说描写“我”、“健叔”、“王超”等一群不羁青年在大学时光里海阔天空的“光辉岁月”。
从学校肄业的“我”因为一次群架事件，和朋友“健叔”从上海逃到了一个城镇。健叔是高我一年的同学，我们住在长江旅馆里，整日在这个城市里闲晃。后来我们认识了新朋友王超，从此，王超和他的桑塔纳就和我们混在了一起。我们跟着王超去他的学校看姑娘，无意中参与了一次行为艺术，这让我忆起了自杀身亡的同桌和他短暂的爱情。 我们仍然在这个城市里闲晃着。我不时做着我的奇特的梦，想着我曾经的女朋友……",韩寒，1982年9月23日生。作家。赛车手。,一座城池,9787539132150,7.4,19.90元,https://book.douban.com/subject/1453210/,二十一世纪出版社,241,2006-1,韩寒
苏韵锦爱上了高中同学程铮，程铮也深深爱着她。但是家庭背景不同的二人，生活上的差异要彼此分开。而韵锦在分开之后才发觉有了程铮的孩子。个性强的韵锦没有告知程铮。在几年后，韵锦事业有成发觉程铮又出现在她的生活中，她们的爱情会开花结果吗？,辛夷坞，办公室闲人，青春将逝未逝，业余爱好空白，聊以写文谋杀时间。无远大抱负，热衷一切小情小趣的事物，但并不迷恋。平生最大的优点就是不感性，不较真，最大的缺点是明知故犯。,原来你还在这里,9787505417731,7.6,25.00元,https://book.douban.com/subject/2331434/,朝华出版社,331,2007-10,辛夷坞
在《哭泣的骆驼》中，三毛依然恋恋着墨沙漠生活周遭的人与事，《收魂记》、《搭车客》、《逍遥七岛游》、《一个陌生人的死》、《大胡子与我》等篇，情趣盎然；《沙巴军曹》与《哑奴》所刻画的主角，给人留下了难以磨灭的印象；而压轴的《哭泣的骆驼》，以游击战事为背景，细细铺写一对沙漠情鸳的生死盟，竟犹如史诗般的磅礴。,"三毛（1943-1991），台湾作家。1943年3月26日出生于重庆，浙江省定海县人。本名为陈惠平，1946年改名陈平，笔名“三毛”。1964年入中国文化大学哲学系，肄业后曾留学欧洲，婚后定居西属撒哈拉沙漠加那利岛并以当地的生活为背景，写出一连串情感真挚的作品。1981年回到台湾，在中国文化大学任教，1984年辞去教职，专职从事写作和演讲。1991年1月4日自杀而死，终年48岁。
三毛的足迹遍及世界各地，平生著作、译作十分丰富，其中《撒哈拉的故事》《雨季不再来》《哭泣的骆驼》《我的宝贝》《闹学记》《滚滚红尘》等散文、小说、剧本更是脍炙人口，在全球华人社会广为流传，在中国大陆风靡一时，影响了整整一代人。",哭泣的骆驼,9787806399071,8.9,15.80元,https://book.douban.com/subject/1029111/,哈尔滨出版社,222,2003-6,三毛
,作者：沃尔特·艾萨克森历任美国有线电视新闻网（CNN）董事长和《时代周刊》总编，他的作品包括畅销书《爱因斯坦传》，《本杰明·富兰克林传》以及《基辛格传》,史蒂夫·乔布斯传,9787508630069,8.7,68.00元,https://book.douban.com/subject/6798611/,中信出版社,560,2011-10-24,[美]沃尔特·艾萨克森
,乔伊斯·蕾秋，英国资深剧作家。写了二十年的广播剧本，也曾活跃于舞台剧界，拿过无数剧本奖。《一个人的朝圣》是她的处女作，目前已畅销三四十个国家，入围2012年“布克奖”。,一个人的朝圣,9787550213524,8.1,32.80,https://book.douban.com/subject/24934182/,北京联合出版公司,320,2013-9-1,[英]蕾秋·乔伊斯
《局外人》是加缪小说的成名作和代表作之一，堪称20世纪整个西方文坛最具有划时代意义最著名小说之一，“局外人”也由此成为整个西方文学-哲学中最经典的人物形象和最重要的关键词之一。,阿尔贝·加缪（Albert Camus，1913—1960），法国声名卓著的小说家、散文家和剧作家，“存在主义”文学的大师。1957年因“热情而冷静地阐明了当代向人类良知提出的种种问题”而获诺贝尔文学奖，是有史以来最年轻的诺奖获奖作家之一。加缪在他的小说、戏剧、随笔和论著中深刻地揭示出人在异己的世界中的孤独、个人与自身的日益异化，以及罪恶和死亡的不可避免，但他在揭示出世界的荒诞的同时却并不绝望和颓丧，他主张要在荒诞中奋起反抗，在绝望中坚持真理和正义，他为世人指出了一条基督教和马克思主义以外的自由人道主义道路。他直面惨淡人生的勇气，他“知其不可而为之”的大无畏精神使他在第二次世界大战之后不仅在法国，而且在欧洲并最终在全世界成为他那一代人的代言人和下一代人的精神导师。,局外人,9787532751471,9.0,22.00元,https://book.douban.com/subject/4908885/,上海译文出版社,128,2010-9,[法]阿尔贝·加缪
"这本书里除了文化杂文，还有给其他书写的序言与跋语。这些序言与跋语也表明了我的一些态度。除此之外，还有一些轻松的随笔。不管什么书，我都不希望它太严肃，这一本也不例外。
——王小波",王小波：学者、作家。1952年5月13日出生于北京，1968年去云南插队，1978年考入中国人民大学学习商业管理。1984年至1988年在美国匹兹堡大学学习，获硕士学位后回国，曾任教于北京大学和中国人民大学，后辞职专事写作。1997年4月11日病逝于北京。,一只特立独行的猪,9787531719199,8.8,18.80元,https://book.douban.com/subject/1767945/,北方文艺出版社,256,2006-4,王小波
"《梦里花落知多少》记录了荷西过世后三毛的生活，共23篇。内容均为台湾皇冠出版社81年至88年的初版。
荷西的死对三毛又是一场劫难，因此由《背影》到这本书，在文学、心情上都与早期大不相同，说情叙事极其内敛，但在曲折的空间之余，读者当能感受到三毛哀而不伤的笔调里，更多的其实是三毛对人生的坚定。",三毛，台湾著名作家，1943年3月26日出生于重庆，浙江省定海县人。本名为陈懋平，1946年改名陈平，笔名“三毛”，1964年进入文化大学哲学系，肄业后曾留学欧洲，婚后定居西属撒哈拉沙漠加那利岛，并以当地的生活为背景，写出一连串情感真挚的作品。1981年回到台湾，曾在文化大学任教，1984年辞去教职，专职从事写作和演讲，1991年1月4日去世，享年48岁。,梦里花落知多少,9787530208922,8.9,28.00元,https://book.douban.com/subject/2070844/,北京十月文艺出版社,312,2007-6,三毛
"小说叙述一个奇才怪杰谋杀了26个少女的故事。其中每一次谋杀都是一个目的：只是因为迷上她们特有的味道。对格雷诺耶来说，每次都是一场恋爱，但是他爱的不是人，而是她们身上的香味；谋杀她们只是为了永远占有，并且拥有他所钟爱的那种没有感觉，没有生命的“香味”……
这本书不是一部通俗的惊险小说，而是一部构思奇特，充满幻想，离意深刻的严肃作品；自1985年出版以来，始终高居德国畅销书排行榜前列，已被译成30余种文字。",帕·聚斯金德1949年出生在联邦德国，早年在慕尼黑和法国的埃克斯昂普罗旺斯攻读与研究中世纪史和近代史，后一度靠写电影分镜头剧本维持生活。他发表的处女作是剧本《低音提琴》。1984年，聚斯金德完成了他的第一部小说《香水》，出版后轰动了德语文坛。继《香水》之后，聚斯金德用古典主义的笔调创作了中篇小说《鸽子》。,香水,9787532736201,8.5,20.00元,https://book.douban.com/subject/1292416/,上海译文出版社,235,2005-5,[德]帕·聚斯金德
"“我想念我穿着白纱的妻子，是否能让她的狗告诉我，埋藏在她生命尽头的秘密……”
妻子的意外身亡，是意外还是自杀？唯一的目击者是她的爱犬“罗莉”。丈夫保罗是一位语言学家，他要找到妻子死亡的真相，于是决定教会“罗莉”说话，道出真相。美国新生代女作家卡罗琳·帕克丝特的爱情悬疑小说《巴别塔之犬》以象征语言分野、表达困境的“巴别塔”作为基调，在悬疑的背后，探讨的是关于爱情和隔膜的永恒追问。",,巴别塔之犬,9787544237017,7.7,22.00元,https://book.douban.com/subject/2139305/,南海出版公司,257,2007-7,[美]卡罗琳·帕克丝特
"《鹿鼎记》是金庸创作的最后一部小说，也是他最重要的代表作。
小说讲的是一个从小在扬州妓院长大的小孩韦小宝，他以不会任何武功之姿态闯江湖各大帮会、周旋皇帝朝臣之间并奉旨远征云南、俄罗斯之故事，书中充满精彩的对白及逆思考的事件。
韦小宝笑称自己“不学无术却处处有术”，他靠着这不学之术在太监、钦命大臣、帮会堂主、和尚、甚至七个美女的共同老公这些角色上游刃有余。这个人物挑战了真实的人性，说明武功和权力不是这世上唯一的可取之道。",金庸（1924- ），当代最为著名的武侠小说作家。他本名查良镛，浙江海宁人，上海东吴法学院毕业。1959年在香港亲手创办明报机构，出版报纸、杂志和图书，1993年退休。先后创作了十五部长篇及短篇的武侠小说，广受欢迎，印量无数。曾获颂多项荣衔，包括2000年获香港特别行政区颁授最高荣誉大紫荆勋章，香港和各国多所大学的荣誉学位、名誉教授、院士。还担任过浙江大学人文学院院长，英国牛津大学汉学研究院高级研究员。,鹿鼎记（全五册）,9787806553404,8.8,108.00元,https://book.douban.com/subject/1212893/,广州出版社花城出版社,1821,2008-3,金庸
该书延续了作者一贯的创作路线，讲述关于青春成长的故事。但经过多年的写作实践后，饶雪漫创作的喷发期终于到来，《左耳》被各界一致认为是饶雪漫的巅峰之作。它生动地塑造了小耳朵，吧啦，张漾，许弋等一批性格迥异的年轻人的形像，并用极富张力的文字完美展现了当下青年人成长时期的疼痛和美好。,饶雪漫，自由作家，生于七十年代。已出版作品三十余部。作品语言优美，故事动人，风格多变。多次登上全国各地畅销书排行榜，享有“文字女巫”之称。代表作《小妖的金色城堡》《校服的裙摆》等。,左耳,9787509000304,7.0,22.00元,https://book.douban.com/subject/1469051/,当代世界出版社,288,2006-2,饶雪漫
